3.242991e+02, 5.469441e+00 
3.006411e+02, 5.367593e+00 
1.762128e+01, 5.063034e+00 
1.996576e+02, 4.515969e+00 
2.204780e+02, 4.478001e+00 
3.354580e+02, 4.246192e+00 
7.925821e+01, 3.832712e+00 
7.076148e+00, 3.413192e+00 
9.843625e+01, 3.017372e+00 
5.940763e+01, 2.999640e+00 
3.465299e+02, 2.722340e+00 
2.396696e+02, 2.669482e+00 
2.591700e+02, 2.645150e+00 
4.871824e+01, 2.213164e+00 
2.899553e+02, 2.065310e+00 
1.462913e+02, 1.288237e+00 
1.343511e+02, 1.083154e+00 
3.568142e+02, 1.003688e+00 
1.582661e+02, 5.252880e-01 
1.226779e+02, 2.801218e-01 
1.107579e+02, -4.621160e-01 
2.792883e+02, -8.975192e-01 
2.112631e+02, -9.068702e-01 
1.695466e+02, -1.270470e+00 
6.907110e+01, -2.262006e+00 
8.936875e+01, -2.354022e+00 
2.297510e+02, -2.729599e+00 
3.704496e+01, -2.742977e+00 
1.805004e+02, -3.099392e+00 
2.685617e+02, -3.398845e+00 
2.492954e+02, -3.609788e+00 
3.068718e+02, -3.720229e+00 
2.562333e+01, -4.582537e+00 
3.176926e+02, -4.624236e+00 
1.911739e+02, -4.748936e+00 
3.293672e+02, -5.401555e+00 
1.442236e+01, -6.351268e+00 
2.019512e+02, -6.373990e+00 
2.963257e+02, -7.134554e+00 
3.405296e+02, -7.245745e+00 
1.020659e+02, -7.675788e+00 
5.717134e+01, -7.688333e+00 
7.862149e+01, -7.888160e+00 
2.201303e+02, -8.325475e+00 
3.331132e+00, -8.513558e+00 
1.396408e+02, -8.647655e+00 
1.517809e+02, -8.734081e+00 
3.515732e+02, -9.188773e+00 
2.391826e+02, -9.426021e+00 
2.595410e+02, -9.450753e+00 
4.610244e+01, -9.503687e+00 
1.279598e+02, -9.589748e+00 
1.159199e+02, -9.743421e+00 
2.852459e+02, -1.017444e+01 
1.633405e+02, -1.076521e+01 
2.733946e+02, -1.284778e+01 
1.747283e+02, -1.288918e+01 
8.884774e+01, -1.301748e+01 
6.725031e+01, -1.338551e+01 
3.401709e+01, -1.341283e+01 
2.102080e+02, -1.390664e+01 
3.073635e+02, -1.427149e+01 
3.220930e+02, -1.438562e+01 
1.860565e+02, -1.492100e+01 
2.292597e+02, -1.533347e+01 
2.492894e+02, -1.544070e+01 
2.199192e+01, -1.558920e+01 
1.976383e+02, -1.644534e+01 
3.339095e+02, -1.678731e+01 
1.005415e+01, -1.774612e+01 
9.870269e+01, -1.777899e+01 
2.953812e+02, -1.810432e+01 
1.454462e+02, -1.848207e+01 
5.532218e+01, -1.865206e+01 
1.099673e+02, -1.879630e+01 
3.455421e+02, -1.892266e+01 
7.781657e+01, -1.922664e+01 
3.578681e+02, -1.922676e+01 
1.338416e+02, -1.969524e+01 
2.608769e+02, -1.997626e+01 
1.219849e+02, -2.004387e+01 
1.564633e+02, -2.007317e+01 
4.351282e+01, -2.059150e+01 
