UNIQ,PROBDENSITY,RA,DEC
4966,0.034493628603371386,59.0625,66.44353569089876
4967,0.0028348291209846915,63.0,67.93492864899142
4973,0.013493111023202034,61.07142857142857,69.42254649458222
4975,0.05191691986667942,58.84615384615385,70.90666664467564
4976,2.869011199009736e-05,69.0,67.93492864899142
4977,1.2369624348331554e-06,73.92857142857143,69.42254649458222
4978,0.00016779093888143377,67.5,69.42254649458222
4979,7.898999881179265e-06,72.6923076923077,70.90666664467564
4980,5.2702257769610037e-08,79.61538461538461,70.90666664467564
4981,4.4713645649947e-09,86.24999999999999,72.38756092964962
4982,2.548596472437948e-07,78.75,72.38756092964962
4983,1.7650771757406287e-08,85.9090909090909,73.86549608859849
4984,0.0008615094280151413,65.76923076923076,70.90666664467562
4985,4.7736165656507966e-05,71.25,72.38756092964962
4986,0.003943940714239657,63.75000000000001,72.38756092964962
4987,0.00023555683620219285,69.54545454545455,73.86549608859849
4988,1.2655659778925378e-06,77.72727272727272,73.86549608859849
4989,6.928314603437311e-08,85.5,75.34073424154306
4990,6.391103532107793e-06,76.5,75.34073424154307
4991,2.752801579224309e-07,85.0,76.81353334098655
4992,1.4621754052227093e-05,29.347826086956523,55.87335043525199
4993,7.087206435220155e-05,30.681818181818183,57.39952353962293
4994,6.842119100400807e-06,26.590909090909093,57.39952353962293
4995,3.1789253837488996e-05,27.857142857142858,58.91977535280314
4996,0.00036643909724296615,32.142857142857146,58.91977535280316
4997,0.0019084068542967597,33.75,60.434438844952275
4998,0.0001600274534128984,29.25,60.434438844952275
4999,0.0008358469075509688,30.78947368421053,61.94383702315671
5000,3.722536454708317e-06,23.571428571428566,58.91977535280316
5001,1.650139100388109e-05,24.749999999999996,60.434438844952275
5002,2.296098197439336e-06,20.25,60.434438844952275
5003,9.857425951069142e-06,21.31578947368421,61.94383702315671
5004,8.007704924259175e-05,26.052631578947366,61.94383702315671
5005,0.0004091569470269334,27.499999999999996,63.44828368030105
5006,4.632744844399163e-05,22.5,63.44828368030105
5007,0.00023074411639676553,23.823529411764703,64.94808409550689
5008,0.009448419171342337,35.526315789473685,61.94383702315671
5009,0.04136173530767995,37.49999999999999,63.44828368030105
5010,0.004248032714148238,32.49999999999999,63.44828368030105
5011,0.019745539006109175,34.411764705882355,64.94808409550689
5016,0.0020905990966149876,29.117647058823522,64.94808409550689
5017,0.01000922776840656,30.937499999999996,66.44353569089876
5018,0.0011622921537611625,25.3125,66.44353569089876
5019,0.005604861479770781,26.999999999999996,67.9349286489914
5020,0.04168462035701235,32.999999999999986,67.93492864899142
5022,0.024000550104110934,28.928571428571427,69.42254649458222
5024,1.6046848887076737e-06,16.57894736842105,61.94383702315671
5025,6.685920685832664e-06,17.500000000000004,63.44828368030105
5026,1.322702315621654e-06,12.5,63.44828368030105
5027,5.38246104845767e-06,13.23529411764706,64.94808409550689
5028,3.065399471770224e-05,18.52941176470588,64.94808409550689
5029,0.00014999131033785763,19.6875,66.44353569089876
5030,2.4077163328161458e-05,14.0625,66.44353569089877
5031,0.00011513183315165995,14.999999999999998,67.9349286489914
5032,1.3808165696995684e-06,7.9411764705882355,64.94808409550689
5033,5.471886140316731e-06,8.437500000000002,66.44353569089876
5034,1.728653254455377e-06,2.8125,66.44353569089876
5035,7.02081282081877e-06,3.0000000000000004,67.93492864899142
5036,2.3951256006572825e-05,9.0,67.93492864899142
5037,0.00011121824794570175,9.642857142857142,69.42254649458222
5038,3.091788095651918e-05,3.2142857142857144,69.42254649458222
5039,0.00014299139424148803,3.4615384615384617,70.90666664467564
5040,0.0007471568506830449,21.0,67.93492864899142
5041,0.003571244347590142,22.5,69.42254649458222
5042,0.000562686035248747,16.07142857142857,69.42254649458222
5043,0.0026522846066692283,17.30769230769231,70.90666664467564
5044,0.015321945959358119,24.23076923076923,70.90666664467564
5045,0.05604295201073233,26.25,72.38756092964962
5046,0.011332407386918318,18.749999999999996,72.38756092964962
5047,0.040979938925986066,20.454545454545457,73.86549608859849
5048,0.0005275936414737809,10.384615384615385,70.90666664467562
5049,0.002414679163805021,11.25,72.38756092964962
5050,0.0006637104726060761,3.7500000000000004,72.38756092964962
5051,0.00292081797482455,4.090909090909092,73.86549608859849
5052,0.010023382895475611,12.272727272727272,73.86549608859849
5053,0.03529399486204076,13.499999999999998,75.34073424154307
5054,0.011452107386821906,4.5,75.34073424154306
5055,0.03772363471466773,4.999999999999999,76.81353334098655
5072,0.015731028976016297,61.36363636363635,73.86549608859849
5073,0.0009561082581297542,67.5,75.34073424154307
5074,0.05263886932886161,58.5,75.34073424154307
5075,0.0034888552255741864,65.0,76.81353334098655
5076,3.3580478821642594e-05,74.99999999999999,76.81353334098655
5077,1.0690143272425405e-06,84.375,78.28414760510763
5078,0.00017518377527438888,73.125,78.28414760510763
5079,4.065281114690751e-06,83.57142857142858,79.75282793472047
5081,0.011965864710721504,61.87499999999999,78.28414760510763
5083,0.03621703629116474,57.857142857142854,79.75282793472047
5084,0.0007445686872564544,70.71428571428571,79.75282793472047
5085,1.5246071942422759e-05,82.5,81.21982231598935
5086,0.0021581186868350893,67.5,81.21982231598935
5087,5.444303586734354e-05,81.0,82.6853762107639
5108,0.005901677730637768,63.0,82.6853762107639
5109,0.00018659559742764892,78.75,84.14973293629666
5110,0.016484217770245238,56.25,84.14973293629666
5111,0.0006869547714490081,75.0,85.61313403601544
5116,0.03877905244290612,45.0,85.61313403601544
5117,0.0021253222696621067,67.5,87.07581964294997
5118,0.060153711618349266,22.5,87.07581964294997
5119,0.004547584740989137,45.0,88.5380288373519
6124,7.454023382568273e-09,109.28571428571429,79.75282793472047
6125,2.3257855559630485e-08,112.5,81.21982231598935
6126,1.8193058715399067e-07,97.5,81.21982231598935
6127,5.733158078220281e-07,99.0,82.6853762107639
6136,1.885364219855098e-08,117.0,82.6853762107639
6137,1.2657015575372674e-07,123.74999999999999,84.14973293629666
6138,2.012334621872947e-06,101.25,84.14973293629666
6139,1.087628134731809e-05,105.0,85.61313403601544
6140,3.169879273640273e-07,135.0,85.61313403601544
6141,3.434145404248217e-06,157.5,87.07581964294997
6142,3.058289967075047e-05,112.5,87.07581964294997
6143,8.602462785794168e-05,135.0,88.5380288373519
6468,5.856444479636936e-08,261.5625,34.22886632781258
6469,4.7643859435706614e-07,262.96875,35.68533471265205
6470,1.104476949066127e-08,260.15625,35.68533471265205
6471,5.777353720204516e-08,261.5625,37.16889965599945
6480,5.070098110057332e-06,264.375,37.16889965599945
6481,6.635578458818855e-05,265.78125,38.68218745348944
6482,4.421695285230062e-07,262.96875,38.68218745348944
6483,5.172606175739181e-06,264.375,40.228184728061095
6484,0.0008560521212506666,267.1875,40.228184728061095
6485,0.008978029410848035,268.59375,41.810314895778596
6486,8.926165304933684e-05,265.78125,41.810314895778596
6487,0.010225840521228172,268.5483870967742,43.40685848593698
6488,4.1638565614028e-08,261.5625,40.228184728061095
6489,6.998423954784361e-07,262.96875,41.810314895778596
6490,1.550779196500286e-08,260.15625,41.810314895778596
6491,1.81693500435667e-06,262.741935483871,43.40685848593698
6492,0.00012281364528996978,265.64516129032256,43.40685848593698
6493,0.01251378838889063,268.5,44.99388015045713
6494,0.000231192791885858,265.5,44.99388015045713
6495,0.015402778679161098,268.44827586206895,46.571847413449575
6508,3.1721369517358555e-09,254.03225806451616,43.40685848593698
6509,6.214935534731412e-08,256.5,44.99388015045712
6510,4.6142767220892984e-08,253.5,44.99388015045712
6511,4.526164770938145e-07,256.0344827586207,46.57184741344959
6512,6.74993621178364e-08,259.83870967741933,43.40685848593698
6513,5.562231051300525e-06,262.5,44.99388015045712
6514,3.1776111088778117e-07,259.5,44.99388015045712
6515,1.3905203314097488e-05,262.2413793103448,46.571847413449575
6516,0.0004137108200426042,265.3448275862069,46.571847413449575
6517,0.018412258337218244,268.39285714285717,48.14120779436028
6518,0.0006320694651761555,265.1785714285714,48.14120779436028
6519,0.01995744616492208,268.33333333333337,49.702390326630685
6520,1.4754150143444035e-06,259.13793103448273,46.571847413449575
6521,2.9895124308784496e-05,261.9642857142857,48.14120779436028
6522,2.4862658156448403e-06,258.75,48.141207794360284
6523,2.6421777949691005e-05,261.6666666666667,49.702390326630685
6524,0.0007366694739108695,265.0,49.702390326630685
6525,0.019678469402474842,268.2692307692308,51.25580694880489
6526,0.0006467434845819053,264.8076923076923,51.25580694880489
6527,0.017907979859935502,268.2,52.80185378173062
6592,5.183216737753006e-10,248.2258064516129,43.406858485936986
6593,1.1788615158893517e-07,250.5,44.99388015045712
6594,2.236965823950374e-08,247.49999999999997,44.99388015045712
6595,5.00098262536938e-07,249.82758620689657,46.571847413449575
6596,2.3810605692324304e-07,252.9310344827586,46.571847413449575
6597,2.477085776781322e-07,255.5357142857143,48.14120779436026
6598,1.517936491561762e-07,252.32142857142856,48.14120779436028
6599,2.70360087804795e-07,255.00000000000003,49.702390326630685
6608,1.163168337263569e-06,258.3333333333333,49.702390326630685
6609,1.6351686303155636e-05,261.34615384615387,51.25580694880489
6610,7.05230167254295e-07,257.88461538461536,51.25580694880489
6611,8.390481240970848e-06,261.0,52.80185378173062
6612,0.0004630192026821036,264.6,52.80185378173062
6613,0.016462878482644758,268.125,54.34091230386123
6614,0.00030221481124634997,264.375,54.34091230386123
6615,0.01590562279616912,268.04347826086956,55.87335043525199
6616,3.990210456901226e-07,257.4,52.80185378173062
6617,3.4532114585383446e-06,260.625,54.34091230386123
6618,3.458402277308688e-08,256.875,54.34091230386123
6619,1.3793404820185436e-06,260.2173913043478,55.87335043525199
6620,0.00021333475475721262,264.1304347826087,55.87335043525199
6621,0.01586058642857404,267.95454545454544,57.39952353962293
6622,0.000196557197663711,263.8636363636363,57.39952353962293
6623,0.017675839171276103,267.8571428571429,58.91977535280316
6640,7.27984437789773e-09,256.30434782608694,55.87335043525199
6641,8.13556239065154e-07,259.77272727272725,57.39952353962293
6642,3.0744806278766696e-09,255.68181818181822,57.39952353962293
6643,9.435762386527601e-07,259.2857142857143,58.91977535280316
6644,0.00024208841998751978,263.57142857142856,58.91977535280316
6645,0.019866221764231275,267.75,60.434438844952275
6646,0.00033317102883253597,263.25,60.434438844952275
6647,0.023706464103160525,267.63157894736844,61.94383702315671
6648,4.232909007005674e-09,255.00000000000003,58.91977535280316
6649,1.7549570313897597e-06,258.75,60.434438844952275
6650,1.0506572913634548e-08,254.25,60.434438844952275
6651,3.3035246290788966e-06,258.1578947368421,61.94383702315671
6652,0.0004981500583221555,262.89473684210526,61.94383702315671
6653,0.02753516034596842,267.5,63.44828368030105
6654,0.0007152505686750988,262.5,63.44828368030105
6655,0.03247920275017486,267.3529411764706,64.94808409550689
6992,2.5559744400982416e-08,253.42105263157893,61.94383702315671
6993,5.758234450705956e-06,257.5,63.44828368030105
6994,6.473128518652607e-08,252.50000000000003,63.44828368030105
6995,8.683352856771045e-06,256.7647058823529,64.94808409550689
6996,0.0009784874713386056,262.05882352941177,64.94808409550689
6997,0.036757761676266106,267.1875,66.44353569089876
6998,0.0012293132601287353,261.5625,66.44353569089876
6999,0.040606146720079346,267.0,67.93492864899142
7000,1.871166969347296e-07,251.47058823529414,64.94808409550689
7001,1.1811960299762067e-05,255.9375,66.44353569089876
7002,3.6562471102438857e-07,250.31250000000003,66.44353569089876
7003,1.4915015683296233e-05,255.00000000000003,67.93492864899142
7004,0.0013878048646218982,261.0,67.93492864899142
7005,0.04348629308347821,266.78571428571433,69.42254649458222
7006,0.0014451143944287886,260.35714285714283,69.42254649458222
7007,0.04488002464091291,266.53846153846155,70.90666664467564
7024,3.663983763370506e-07,248.99999999999997,67.93492864899142
7025,1.9138631995002164e-05,253.92857142857144,69.42254649458222
7026,2.55281173760361e-07,247.49999999999997,69.42254649458224
7027,3.095940668721123e-05,252.6923076923077,70.90666664467564
7028,0.0013965393000960294,259.6153846153846,70.90666664467564
7029,0.04438000000656507,266.25,72.38756092964962
7030,0.001248239475147769,258.75,72.38756092964962
7031,0.04172695927371429,265.9090909090909,73.86549608859849
7032,1.9248051312641336e-07,245.76923076923077,70.90666664467564
7033,3.882805829351827e-05,251.25,72.38756092964962
7034,1.6274200669845e-07,243.74999999999994,72.38756092964962
7035,2.5891392740970855e-05,249.54545454545453,73.86549608859849
7036,0.0010394950386185772,257.7272727272727,73.86549608859849
7037,0.03714985879258706,265.5,75.34073424154306
7038,0.0008084043192178167,256.5,75.34073424154307
7039,0.030954375279340696,265.0,76.81353334098655
7120,2.0588044295602494e-07,241.36363636363635,73.86549608859849
7121,1.2061946737536483e-05,247.49999999999997,75.34073424154307
7122,6.967543430354259e-07,238.50000000000003,75.34073424154307
7123,6.286802290656498e-06,245.00000000000003,76.81353334098655
7124,0.0006189065940725307,255.00000000000003,76.81353334098655
7125,0.023841356828058057,264.375,78.28414760510763
7126,0.0005479604234236136,253.125,78.28414760510763
7127,0.01683317289663907,263.57142857142856,79.75282793472047
7128,5.790486191917628e-07,234.99999999999994,76.81353334098655
7129,3.972928439136762e-06,241.875,78.28414760510763
7130,7.189122387820992e-08,230.62499999999994,78.28414760510763
7131,8.469704561545113e-06,237.85714285714286,79.75282793472047
7132,0.00043527999040877545,250.71428571428572,79.75282793472047
7133,0.010741781290115037,262.5,81.21982231598935
7134,0.00017322080503247617,247.49999999999997,81.21982231598935
7135,0.006226828681728838,261.0,82.6853762107639
7152,5.655744540087743e-08,224.99999999999997,79.75282793472047
7153,3.8058480844706695e-06,232.5,81.21982231598935
7154,2.4867637859267755e-07,217.5,81.21982231598935
7155,8.667545476162017e-07,224.99999999999997,82.6853762107639
7156,7.105226769900707e-05,242.99999999999994,82.6853762107639
7157,0.00332157653819558,258.75,84.14973293629666
7158,8.966616533626023e-05,236.25,84.14973293629666
7159,0.0017909044092198117,255.00000000000003,85.61313403601544
7160,3.567720666568432e-08,206.99999999999997,82.6853762107639
7161,1.098675309770788e-06,213.74999999999997,84.14973293629666
7162,3.1447475499707484e-08,191.25,84.14973293629666
7163,8.739676380819419e-07,195.0,85.61313403601544
7164,1.802041654067034e-05,225.0,85.61313403601544
7165,0.0009310005785860264,247.49999999999997,87.07581964294997
7166,2.1448915980103553e-05,202.49999999999997,87.07581964294997
7167,0.0003363974785566379,224.99999999999997,88.5380288373519
7168,6.619755939353416e-07,315.0,1.1937484371410785
7169,2.73246893389068e-07,316.40625,2.388015463268777
7170,7.687247933903366e-07,313.59375,2.388015463268777
7171,3.073664170790558e-07,315.0,3.583321698471973
7172,1.3067462369535656e-07,317.8125,3.583321698471973
7173,7.181293763344563e-08,319.21875,4.780191847199159
7174,1.445477075866621e-07,316.40625,4.780191847199159
7175,7.719124097022562e-08,317.8125,5.979156796301311
7176,9.156789652650924e-07,312.1875,3.583321698471973
7177,3.55263042590613e-07,313.59375,4.780191847199159
7178,1.1215177762141681e-06,310.78125,4.780191847199159
7179,4.201246806494765e-07,312.1875,5.979156796301311
7180,1.5968485085063144e-07,315.0,5.979156796301311
7181,8.373276639270796e-08,316.40625,7.180755781458282
7182,1.82183458599739e-07,313.59375,7.180755781458282
7183,9.03785611427255e-08,315.0,8.385538647081319
7184,4.568362181932255e-08,320.625,5.979156796301311
7185,3.2090753893211096e-08,322.03125,7.180755781458282
7186,4.666432873820579e-08,319.21875,7.180755781458282
7187,3.2353696480103074e-08,320.625,8.385538647081319
7192,4.885604891285078e-08,317.8125,8.385538647081319
7193,3.180133243696424e-08,319.21875,9.594068226860461
7194,5.1764271747823733e-08,316.40625,9.594068226860461
7195,3.2405342891142785e-08,317.8125,10.806922874860343
7200,1.4024780895027172e-06,309.375,5.979156796301311
7201,5.101083502542836e-07,310.78125,7.180755781458282
7202,1.8307441059052018e-06,307.96875,7.180755781458282
7203,6.295882076916899e-07,309.375,8.385538647081319
7204,2.1271356217828694e-07,312.1875,8.385538647081319
7205,1.0144458206835741e-07,313.59375,9.594068226860461
7206,2.55193358922064e-07,310.78125,9.594068226860461
7207,1.1668835867450979e-07,312.1875,10.806922874860343
7208,2.4786114594723975e-06,306.5625,8.385538647081319
7209,8.144651147254896e-07,307.96875,9.594068226860461
7210,3.4546066358794654e-06,305.15625,9.594068226860461
7211,1.0933991271427211e-06,306.5625,10.806922874860343
7212,3.104950703486686e-07,309.375,10.806922874860343
7213,1.3805504326607766e-07,310.78125,12.024699180565822
7214,3.974679996186399e-07,307.96875,12.024699180565822
7215,1.6541883842950495e-07,309.375,13.24801490567695
7216,5.4548060401526366e-08,315.0,10.806922874860343
7217,3.3572595205670094e-08,316.40625,12.024699180565822
7218,6.01960319839225e-08,313.59375,12.024699180565822
7219,3.463746714458361e-08,315.0,13.24801490567695
7224,6.822564999954274e-08,312.1875,13.24801490567695
7225,3.760975465714261e-08,313.59375,14.477512185929925
7226,7.966666378169844e-08,310.78125,14.477512185929925
7227,4.1991856077635225e-08,312.1875,15.713861048008214
7296,5.080853070320524e-06,303.75,10.806922874860343
7297,1.5076954110863346e-06,305.15625,12.024699180565822
7298,7.822485340164177e-06,302.34375,12.024699180565822
7299,2.1984846391473978e-06,303.75,13.24801490567695
7300,5.278121660401369e-07,306.5625,13.24801490567695
7301,2.0932383832480068e-07,307.96875,14.477512185929925
7302,7.186425445307152e-07,305.15625,14.477512185929925
7303,2.7517636039973765e-07,306.5625,15.713861048008214
7304,1.2628064920477104e-05,300.9375,13.24801490567695
7305,3.353712584663946e-06,302.34375,14.477512185929925
7306,2.1200523917821877e-05,299.53125,14.477512185929925
7307,5.3725967257290395e-06,300.9375,15.713861048008214
7308,1.0385437766746483e-06,303.75,15.713861048008214
7309,3.7053288508824284e-07,305.15625,16.957763300004142
7310,1.5720569558541554e-06,302.34375,16.957763300004142
7311,5.303063034285911e-07,303.75,18.20995686428301
7312,9.416277083629701e-08,309.375,15.713861048008214
7313,4.836569057992829e-08,310.78125,16.957763300004142
7314,1.1777621335723085e-07,307.96875,16.957763300004142
7315,5.647545965492507e-08,309.375,18.20995686428301
7320,1.5318251564339817e-07,306.5625,18.20995686428301
7321,6.99874226687275e-08,307.96875,19.47122063449069
7322,2.0431725778515144e-07,305.15625,19.47122063449069
7323,9.028778032839771e-08,306.5625,20.742379954487138
7324,3.5215678807769297e-08,309.375,20.742379954487138
7325,1.942234347434396e-08,310.78125,22.024312837042164
7326,4.338653346565903e-08,307.96875,22.024312837042164
7327,2.251805346792489e-08,309.375,23.31795706533424
7328,3.78312877884421e-05,298.125,15.713861048008214
7329,8.956128046414357e-06,299.53125,16.957763300004142
7330,7.103259349598176e-05,296.71875,16.957763300004142
7331,1.58914767188634e-05,298.125,18.20995686428301
7332,2.496679951917869e-06,300.9375,18.20995686428301
7333,7.960692889539329e-07,302.34375,19.47122063449069
7334,4.124866489911529e-06,299.53125,19.47122063449069
7335,1.2568850761422794e-06,300.9375,20.742379954487138
7336,0.00013873432178930454,295.3125,18.20995686428301
7337,2.9723560539983455e-05,296.71875,19.47122063449069
7338,0.00028566650506528675,293.90625,19.47122063449069
7339,5.8038708257593045e-05,295.3125,20.742379954487138
7340,7.28803603912062e-06,298.125,20.742379954487138
7341,2.0613469888007903e-06,299.53125,22.024312837042164
7342,1.3576802085851213e-05,296.71875,22.024312837042164
7343,3.6238844829758298e-06,298.125,23.31795706533424
7344,2.90447937011675e-07,303.75,20.742379954487138
7345,1.1962275776578092e-07,305.15625,22.024312837042164
7346,4.330644739162744e-07,302.34375,22.024312837042164
7347,1.6932971576624109e-07,303.75,23.31795706533424
7348,5.583832358644381e-08,306.5625,23.31795706533424
7349,2.7810360367713312e-08,307.96875,24.624318352164074
7350,7.396715293934851e-08,305.15625,24.624318352164074
7351,3.600346221002707e-08,306.5625,25.94447977237001
7352,6.802486527573222e-07,300.9375,23.31795706533424
7353,2.519147751765719e-07,302.34375,24.624318352164074
7354,1.112152417272486e-06,299.53125,24.624318352164074
7355,3.949087677848465e-07,300.9375,25.94447977237001
7356,1.0475791469438003e-07,303.75,25.94447977237001
7357,4.816312533301142e-08,305.15625,27.279612735978095
7358,1.5627322901592808e-07,302.34375,27.279612735978095
7359,6.87763543110703e-08,303.75,28.630989836924346
7676,1.3804978065085694e-08,352.89473684210526,61.94383702315671
7677,6.354288120421364e-08,357.5,63.44828368030105
7678,3.7547020386759775e-08,352.5,63.44828368030105
7679,1.9722849881905905e-07,357.3529411764706,64.94808409550689
7680,0.0006107945416809889,292.5,20.742379954487138
7681,0.00011990590890229884,293.90625,22.024312837042164
7682,0.0013383888783921971,291.09375,22.024312837042164
7683,0.00025859715629022496,292.5,23.31795706533424
7684,2.641558987057785e-05,295.3125,23.31795706533424
7685,6.740416803844664e-06,296.71875,24.624318352164074
7686,5.474607191963283e-05,293.90625,24.624318352164074
7687,1.3080599606956116e-05,295.3125,25.94447977237001
7688,0.0029536412104610573,289.6875,23.31795706533424
7689,0.0005768509266932144,291.09375,24.624318352164074
7690,0.006529738149317036,288.28125,24.624318352164074
7691,0.0013007236215189298,289.6875,25.94447977237001
7692,0.00011864929007160248,292.5,25.94447977237001
7693,2.7152161919158576e-05,293.90625,27.279612735978095
7694,0.00026763140492914203,291.09375,27.279612735978095
7695,5.922385807552113e-05,292.5,28.630989836924346
7696,1.949650677288865e-06,298.125,25.94447977237001
7697,6.454481953407625e-07,299.53125,27.279612735978095
7698,3.624465363082093e-06,296.71875,27.279612735978095
7699,1.1337592075889615e-06,298.125,28.630989836924346
7700,2.4582393407532134e-07,300.9375,28.630989836924346
7701,1.0354095619087693e-07,302.34375,30.000000000000004
7702,4.034720124502558e-07,299.53125,30.000000000000004
7703,1.6452428591560077e-07,300.9375,31.388166464348547
7704,7.044908864279008e-06,295.3125,28.630989836924346
7705,2.11364355439615e-06,296.71875,30.000000000000004
7706,1.4669551821430843e-05,293.90625,30.000000000000004
7707,4.130909017777233e-06,295.3125,31.388166464348547
7708,7.137449873128835e-07,298.125,31.388166464348547
7709,2.728685078645362e-07,299.53125,32.797168295823646
7710,1.342023047273434e-06,296.71875,32.797168295823646
7711,4.891851482651404e-07,298.125,34.22886632781258
7712,0.014061685474395468,286.875,25.94447977237001
7713,0.0029748541914536224,288.28125,27.279612735978095
7714,0.028876397777563807,285.46875,27.279612735978095
7715,0.006701828525585445,286.875,28.630989836924346
7716,0.0006142127044181888,289.6875,28.630989836924346
7717,0.00013472539209008014,291.09375,30.000000000000004
7718,0.0014391500426770838,288.28125,30.000000000000004
7719,0.00031355264605270616,289.6875,31.388166464348547
7720,0.05603744321872511,284.0625,28.630989836924346
7721,0.014499753247124698,285.46875,30.000000000000004
7723,0.030067908215236038,284.0625,31.388166464348547
7724,0.0033615979948818354,286.875,31.388166464348547
7725,0.0007504329468015416,288.28125,32.797168295823646
7726,0.00757680195111501,285.46875,32.797168295823646
7727,0.001803015625984498,286.875,34.22886632781258
7728,3.224835947863845e-05,292.5,31.388166464348547
7729,8.673047961454832e-06,293.90625,32.797168295823646
7730,7.415152978111481e-05,291.09375,32.797168295823646
7731,1.929497830624845e-05,292.5,34.22886632781258
7732,2.6526944396836474e-06,295.3125,34.22886632781258
7733,9.355317467378457e-07,296.71875,35.68533471265205
7734,5.660382065718472e-06,293.90625,35.68533471265205
7735,1.8885188262506918e-06,295.3125,37.16889965599945
7736,0.0001749641307704993,289.6875,34.22886632781258
7737,4.509495266437219e-05,291.09375,35.68533471265205
7738,0.0004278721483343294,288.28125,35.68533471265205
7739,0.0001083586199607602,289.6875,37.16889965599945
7740,1.2852403741522717e-05,292.5,37.16889965599945
7741,4.145194371594628e-06,293.90625,38.68218745348944
7742,3.082008302441635e-05,291.09375,38.68218745348944
7743,9.74635037263519e-06,292.5,40.228184728061095
7744,4.811142075306031e-08,303.75,31.388166464348547
7745,2.4170757065934306e-08,305.15625,32.797168295823646
7746,7.371447292015093e-08,302.34375,32.797168295823646
7747,3.6198168178489494e-08,303.75,34.22886632781258
7752,1.1920977518162692e-07,300.9375,34.22886632781258
7753,5.699366714954973e-08,302.34375,35.68533471265205
7754,2.013738566228172e-07,299.53125,35.68533471265205
7755,9.464650129490064e-08,300.9375,37.16889965599945
7756,2.9749858691010265e-08,303.75,37.16889965599945
7757,1.6594911064637444e-08,305.15625,38.68218745348944
7758,4.864354958858154e-08,302.34375,38.68218745348944
7759,2.7310955766685904e-08,303.75,40.228184728061095
7776,3.692865628127098e-07,298.125,37.16889965599945
7777,1.6459831640851895e-07,299.53125,38.68218745348944
7778,7.27400452547212e-07,296.71875,38.68218745348944
7779,3.1335378727120577e-07,298.125,40.228184728061095
7780,8.393508809405125e-08,300.9375,40.228184728061095
7781,4.694304415131487e-08,302.34375,41.810314895778596
7782,1.5289096946190889e-07,299.53125,41.810314895778596
7783,1.0399118950473462e-07,300.48387096774195,43.40685848593698
7784,1.5235535405749244e-06,295.3125,40.228184728061095
7785,6.490568357723974e-07,296.71875,41.810314895778596
7786,3.5074671423998727e-06,293.90625,41.810314895778596
7787,2.156222556339752e-06,294.6774193548387,43.40685848593698
7788,4.131700147026993e-07,297.5806451612903,43.40685848593698
7789,2.765087289385482e-07,298.5,44.99388015045713
7790,1.3668883690345795e-06,295.5,44.99388015045712
7791,9.292385950627441e-07,296.3793103448276,46.571847413449575
7792,3.320719280072063e-08,303.38709677419354,43.406858485936986
7793,2.432926268638121e-08,304.5,44.99388015045712
7794,7.2975489629841e-08,301.5,44.99388015045712
7795,5.485290787412098e-08,302.58620689655174,46.571847413449575
7800,1.9483583829282345e-07,299.48275862068965,46.571847413449575
7801,1.4781017833168548e-07,300.5357142857143,48.14120779436028
7802,6.661991700585679e-07,297.32142857142856,48.14120779436028
7803,5.150189789806423e-07,298.3333333333333,49.702390326630685
7804,1.1855246851458515e-07,301.6666666666667,49.702390326630685
7805,1.006511335185314e-07,302.88461538461536,51.25580694880489
7806,4.218555750084451e-07,299.4230769230769,51.25580694880489
7807,3.6693181745636276e-07,300.6,52.80185378173062
7809,0.05856633522435059,282.65625,32.797168295823646
7812,0.016598674958667306,284.0625,34.22886632781258
7813,0.004211436513818748,285.46875,35.68533471265205
7814,0.03443623170260249,282.65625,35.68533471265205
7815,0.009649750416066393,284.0625,37.16889965599945
7820,0.06773744881459344,281.25,37.16889965599945
7821,0.02116871109804079,282.65625,38.68218745348944
7823,0.044295682377846486,281.25,40.228184728061095
7824,0.0010553423074401574,286.875,37.16889965599945
7825,0.0002718962721185314,288.28125,38.68218745348944
7826,0.0025473685668477818,285.46875,38.68218745348944
7827,0.0006911324697832037,286.875,40.228184728061095
7828,7.62002754611362e-05,289.6875,40.228184728061095
7829,2.4363162143423427e-05,291.09375,41.810314895778596
7830,0.00019816058416338342,288.28125,41.810314895778596
7831,0.00011698591018006141,288.8709677419355,43.40685848593698
7832,0.006076932225642635,284.0625,40.228184728061095
7833,0.001726743526618063,285.46875,41.810314895778596
7834,0.014010620889156713,282.65625,41.810314895778596
7835,0.008931305453317918,283.06451612903226,43.40685848593698
7836,0.0010468174744218519,285.96774193548384,43.40685848593698
7837,0.0006458728471435672,286.5,44.99388015045713
7838,0.00580747231972079,283.5,44.99388015045712
7839,0.0038813234732118077,283.9655172413793,46.57184741344959
7856,0.06216308118222338,280.16129032258067,43.40685848593698
7857,0.04354932245766416,280.5,44.99388015045712
7860,0.031143692487263515,280.8620689655172,46.571847413449575
7861,0.022679376254976215,281.25,48.141207794360284
7872,1.4411610943756709e-05,291.7741935483871,43.40685848593698
7873,8.939843406425949e-06,292.5,44.99388015045712
7874,7.078426513650714e-05,289.5,44.9938801504571
7875,4.671584000385304e-05,290.17241379310343,46.571847413449575
7876,5.830349997466785e-06,293.2758620689655,46.571847413449575
7877,4.089822024840427e-06,294.1071428571429,48.141207794360284
7878,3.1829079851048784e-05,290.8928571428571,48.14120779436028
7879,2.2894023824827837e-05,291.6666666666667,49.702390326630685
7880,0.0004228177585726883,287.06896551724134,46.571847413449575
7881,0.00028423703006009613,287.67857142857144,48.14120779436028
